CN,PLT_CN,VVT_CN,VSB_CN,VPS_CN,INVYR,STATECD,COUNTYCD,PLOT,SUBP,VEG_FLDSPCD,UNIQUE_SP_NBR,VEG_SPCD,SP_CANOPY_COVER_TOTAL,SP_CANOPY_COVER_LAYER_1_2,SP_CANOPY_COVER_LAYER_3,SP_CANOPY_COVER_LAYER_4,QUAD_1_PRESENCE,QUAD_2_PRESENCE,QUAD_3_PRESENCE,DUMMY_SUBP_COVER_PRE2004,MAX_COVER_LAYER_NBR_PRE2004,CREATED_DATE,MODIFIED_DATE
218536054010661,122560048010661,218417148010661,218417146010661,218417097010661,2007,54,83,112,3,DICO2,1,DICO2,4.0,4.0,0.0,0.0,1,1,1,,,2009-10-30 10:22:43,
218536055010661,122560048010661,218417148010661,218417146010661,218417098010661,2007,54,83,112,3,DIDI6,1,DIDI6,0.01,0.01,0.0,0.0,1,0,0,,,2009-10-30 10:22:43,
218536057010661,122560048010661,218417148010661,218417146010661,218417099010661,2007,54,83,112,3,DILA8,1,DILA8,0.01,0.01,0.0,0.0,1,0,0,,,2009-10-30 10:22:43,
218536061010661,122560048010661,218417148010661,218417146010661,218417102010661,2007,54,83,112,3,EUGRG,1,EUGRG,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:43,
218536070010661,122560048010661,218417148010661,218417146010661,218417107010661,2007,54,83,112,3,JUEF,1,JUEF,0.01,0.01,0.0,0.0,0,1,1,,,2009-10-30 10:22:43,
218534773010661,122560220010661,218417279010661,218417276010661,218417255010661,2007,54,25,677,2,THNO,1,THNO,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:40,
218534776010661,122560220010661,218417279010661,218417276010661,218417256010661,2007,54,25,677,2,TICO,1,TICO,5.0,5.0,0.0,0.0,1,0,0,,,2009-10-30 10:22:40,
218535137010661,122560278010661,218417404010661,218417402010661,218417349010661,2007,54,49,1524,3,POCE4,1,POCE4,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535138010661,122560278010661,218417404010661,218417402010661,218417350010661,2007,54,49,1524,3,POGR4,1,POGR4,8.0,2.0,7.0,4.0,1,0,0,,,2009-10-30 10:22:41,
218535142010661,122560278010661,218417404010661,218417402010661,218417352010661,2007,54,49,1524,3,PRVU,1,PRVU,12.0,12.0,0.0,0.0,1,1,0,,,2009-10-30 10:22:41,
218535143010661,122560278010661,218417404010661,218417402010661,218417353010661,2007,54,49,1524,3,QUAL,1,QUAL,1.0,1.0,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535144010661,122560278010661,218417404010661,218417402010661,218417354010661,2007,54,49,1524,3,QURU,1,QURU,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535145010661,122560278010661,218417404010661,218417402010661,218417355010661,2007,54,49,1524,3,QUVE,1,QUVE,0.01,0.01,0.0,0.0,0,1,0,,,2009-10-30 10:22:41,
218535148010661,122560278010661,218417404010661,218417402010661,218417356010661,2007,54,49,1524,3,RHCO,1,RHCO,50.0,20.0,30.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535155010661,122560278010661,218417404010661,218417402010661,218417359010661,2007,54,49,1524,3,ROMU,1,ROMU,6.0,6.0,0.0,0.0,1,0,0,,,2009-10-30 10:22:41,
218535161010661,122560278010661,218417404010661,218417402010661,218417361010661,2007,54,49,1524,3,RUAL,1,RUAL,2.0,2.0,0.0,0.0,1,1,1,,,2009-10-30 10:22:41,
218535165010661,122560278010661,218417404010661,218417402010661,218417363010661,2007,54,49,1524,3,RUCR,1,RUCR,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535166010661,122560278010661,218417404010661,218417402010661,218417364010661,2007,54,49,1524,3,RUHI2,1,RUHI2,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535167010661,122560278010661,218417404010661,218417402010661,218417365010661,2007,54,49,1524,3,RUOC,1,RUOC,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535172010661,122560278010661,218417404010661,218417402010661,218417368010661,2007,54,49,1524,3,SMGL,1,SMGL,3.0,3.0,0.0,0.0,1,0,0,,,2009-10-30 10:22:41,
218535176010661,122560278010661,218417404010661,218417402010661,218417369010661,2007,54,49,1524,3,SMRO,1,SMRO,1.0,1.0,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535179010661,122560278010661,218417404010661,218417402010661,218417370010661,2007,54,49,1524,3,SOCA4,1,SOCA4,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535181010661,122560278010661,218417404010661,218417402010661,218417371010661,2007,54,49,1524,3,SOLID,1,SOLID,1.0,1.0,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535182010661,122560278010661,218417404010661,218417402010661,218417372010661,2007,54,49,1524,3,SOLID,2,SOLID,1.0,1.0,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535183010661,122560278010661,218417404010661,218417402010661,218417373010661,2007,54,49,1524,3,SOLID,3,SOLID,1.0,1.0,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535185010661,122560278010661,218417404010661,218417402010661,218417375010661,2007,54,49,1524,3,SYPR6,1,SYPR6,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535188010661,122560278010661,218417404010661,218417402010661,218417377010661,2007,54,49,1524,3,TORA2,1,TORA2,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535191010661,122560278010661,218417404010661,218417402010661,218417380010661,2007,54,49,1524,3,ULRU,1,ULRU,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535194010661,122560278010661,218417404010661,218417402010661,218417381010661,2007,54,49,1524,3,VENO,1,VENO,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535196010661,122560278010661,218417404010661,218417402010661,218417383010661,2007,54,49,1524,3,VEUR,1,VEUR,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535198010661,122560278010661,218417404010661,218417402010661,218417384010661,2007,54,49,1524,3,VIOLA,1,VIOLA,2.0,2.0,0.0,0.0,0,0,1,,,2009-10-30 10:22:41,
218535204010661,122560278010661,218417404010661,218417402010661,218417387010661,2007,54,49,1524,3,VIVU,1,VIVU,35.0,30.0,11.0,0.0,0,1,0,,,2009-10-30 10:22:41,
218535016010661,122560278010661,218417404010661,218417403010661,218417281010661,2007,54,49,1524,4,2FD,2,2FD,0.01,0.01,0.0,0.0,0,0,1,,,2009-10-30 10:22:41,
218535017010661,122560278010661,218417404010661,218417403010661,218417282010661,2007,54,49,1524,4,2FD,3,2FD,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535018010661,122560278010661,218417404010661,218417403010661,218417283010661,2007,54,49,1524,4,2FD,4,2FD,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535026010661,122560278010661,218417404010661,218417403010661,218417288010661,2007,54,49,1524,4,ACMI2,1,ACMI2,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535031010661,122560278010661,218417404010661,218417403010661,218417290010661,2007,54,49,1524,4,ACRU,1,ACRU,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535032010661,122560278010661,218417404010661,218417403010661,218417291010661,2007,54,49,1524,4,ACSA3,1,ACSA3,1.0,1.0,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535033010661,122560278010661,218417404010661,218417403010661,218417292010661,2007,54,49,1524,4,AGAL5,1,AGAL5,2.0,2.0,0.0,0.0,0,0,1,,,2009-10-30 10:22:41,
218535034010661,122560278010661,218417404010661,218417403010661,218417293010661,2007,54,49,1524,4,AGHY,1,AGHY,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535039010661,122560278010661,218417404010661,218417403010661,218417295010661,2007,54,49,1524,4,AGPE,1,AGPE,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535044010661,122560278010661,218417404010661,218417403010661,218417298010661,2007,54,49,1524,4,ARVU,1,ARVU,1.0,1.0,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535050010661,122560278010661,218417404010661,218417403010661,218417301010661,2007,54,49,1524,4,ASTER,3,ASTER,2.0,2.0,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535056010661,122560278010661,218417404010661,218417403010661,218417306010661,2007,54,49,1524,4,CAREX,2,CAREX,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535064010661,122560278010661,218417404010661,218417403010661,218417311010661,2007,54,49,1524,4,CRATA,1,CRATA,4.0,0.01,4.0,0.0,0,0,1,,,2009-10-30 10:22:41,
218535072010661,122560278010661,218417404010661,218417403010661,218417315010661,2007,54,49,1524,4,DESMO,2,DESMO,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535076010661,122560278010661,218417404010661,218417403010661,218417316010661,2007,54,49,1524,4,DICL,1,DICL,1.0,1.0,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535083010661,122560278010661,218417404010661,218417403010661,218417319010661,2007,54,49,1524,4,ELCA3,1,ELCA3,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535085010661,122560278010661,218417404010661,218417403010661,218417320010661,2007,54,49,1524,4,ELUM,1,ELUM,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535086010661,122560278010661,218417404010661,218417403010661,218417321010661,2007,54,49,1524,4,EUDI16,1,EUDI16,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535095010661,122560278010661,218417404010661,218417403010661,218417326010661,2007,54,49,1524,4,GLHE2,1,GLHE2,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535099010661,122560278010661,218417404010661,218417403010661,218417327010661,2007,54,49,1524,4,HOLA,1,HOLA,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535102010661,122560278010661,218417404010661,218417403010661,218417330010661,2007,54,49,1524,4,IPOMO,1,IPOMO,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535105010661,122560278010661,218417404010661,218417403010661,218417332010661,2007,54,49,1524,4,JUNCU,1,JUNCU,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535114010661,122560278010661,218417404010661,218417403010661,218417338010661,2007,54,49,1524,4,LOPR7,1,ANOD,3.0,3.0,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535117010661,122560278010661,218417404010661,218417403010661,218417340010661,2007,54,49,1524,4,MELU,1,MELU,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535120010661,122560278010661,218417404010661,218417403010661,218417341010661,2007,54,49,1524,4,OXST,1,OXST,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535124010661,122560278010661,218417404010661,218417403010661,218417342010661,2007,54,49,1524,4,PAQU2,1,PAQU2,1.0,1.0,0.0,0.0,0,0,1,,,2009-10-30 10:22:41,
218535129010661,122560278010661,218417404010661,218417403010661,218417345010661,2007,54,49,1524,4,PIPU2,1,PIPU2,0.01,0.01,0.0,0.0,0,0,1,,,2009-10-30 10:22:41,
218535133010661,122560278010661,218417404010661,218417403010661,218417346010661,2007,54,49,1524,4,POA,1,POA,1.0,1.0,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535136010661,122560278010661,218417404010661,218417403010661,218417348010661,2007,54,49,1524,4,POCA17,1,POCA17,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535146010661,122560278010661,218417404010661,218417403010661,218417355010661,2007,54,49,1524,4,QUVE,1,QUVE,0.01,0.01,0.0,0.0,0,0,1,,,2009-10-30 10:22:41,
218535149010661,122560278010661,218417404010661,218417403010661,218417356010661,2007,54,49,1524,4,RHCO,1,RHCO,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535151010661,122560278010661,218417404010661,218417403010661,218417357010661,2007,54,49,1524,4,RHGL,1,RHGL,2.0,2.0,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535156010661,122560278010661,218417404010661,218417403010661,218417359010661,2007,54,49,1524,4,ROMU,1,ROMU,4.0,4.0,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535158010661,122560278010661,218417404010661,218417403010661,218417360010661,2007,54,49,1524,4,ROPS,1,ROPS,19.0,0.01,15.0,4.0,0,0,0,,,2009-10-30 10:22:41,
218535162010661,122560278010661,218417404010661,218417403010661,218417361010661,2007,54,49,1524,4,RUAL,1,RUAL,10.0,10.0,0.0,0.0,0,0,1,,,2009-10-30 10:22:41,
218535168010661,122560278010661,218417404010661,218417403010661,218417365010661,2007,54,49,1524,4,RUOC,1,RUOC,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535169010661,122560278010661,218417404010661,218417403010661,218417366010661,2007,54,49,1524,4,SAAL5,1,SAAL5,1.0,0.01,1.0,0.0,0,0,1,,,2009-10-30 10:22:41,
218535170010661,122560278010661,218417404010661,218417403010661,218417367010661,2007,54,49,1524,4,SAMBU,1,SAMBU,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535173010661,122560278010661,218417404010661,218417403010661,218417368010661,2007,54,49,1524,4,SMGL,1,SMGL,1.0,1.0,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535177010661,122560278010661,218417404010661,218417403010661,218417369010661,2007,54,49,1524,4,SMRO,1,SMRO,8.0,6.0,3.0,0.0,0,0,1,,,2009-10-30 10:22:41,
218535180010661,122560278010661,218417404010661,218417403010661,218417370010661,2007,54,49,1524,4,SOCA4,1,SOCA4,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535189010661,122560278010661,218417404010661,218417403010661,218417378010661,2007,54,49,1524,4,TRCA5,1,TRCA5,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535190010661,122560278010661,218417404010661,218417403010661,218417379010661,2007,54,49,1524,4,TRPR2,1,TRPR2,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535200010661,122560278010661,218417404010661,218417403010661,218417385010661,2007,54,49,1524,4,VIOLA,2,VIOLA,0.01,0.01,0.0,0.0,0,0,1,,,2009-10-30 10:22:41,
218535201010661,122560278010661,218417404010661,218417403010661,218417386010661,2007,54,49,1524,4,VIOLA,3,VIOLA,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:41,
218535522010661,122560344010661,218415660010661,218415656010661,218415593010661,2007,54,67,2125,1,2FD,1,2FD,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:42,
218535524010661,122560344010661,218415660010661,218415656010661,218415595010661,2007,54,67,2125,1,2GRAM,1,2GRAM,0.01,0.01,0.0,0.0,1,0,0,,,2009-10-30 10:22:42,
218535527010661,122560344010661,218415660010661,218415656010661,218415597010661,2007,54,67,2125,1,2SHRUB,1,2SHRUB,0.01,0.01,0.0,0.0,0,1,0,,,2009-10-30 10:22:42,
218535529010661,122560344010661,218415660010661,218415656010661,218415598010661,2007,54,67,2125,1,ACRU,1,ACRU,23.0,1.0,4.0,21.0,1,1,1,,,2009-10-30 10:22:42,
218535532010661,122560344010661,218415660010661,218415656010661,218415599010661,2007,54,67,2125,1,ACSA3,1,ACSA3,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:42,
218535535010661,122560344010661,218415660010661,218415656010661,218415601010661,2007,54,67,2125,1,ARSP2,1,ARSP2,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:42,
218535538010661,122560344010661,218415660010661,218415656010661,218415604010661,2007,54,67,2125,1,BELE,1,BELE,60.0,40.0,2.0,20.0,1,1,1,,,2009-10-30 10:22:42,
218535542010661,122560344010661,218415660010661,218415656010661,218415605010661,2007,54,67,2125,1,CAREX,1,CAREX,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:42,
218535544010661,122560344010661,218415660010661,218415656010661,218415607010661,2007,54,67,2125,1,CAVI4,1,CAVI4,1.0,1.0,0.0,0.0,0,0,0,,,2009-10-30 10:22:42,
218535545010661,122560344010661,218415660010661,218415656010661,218415608010661,2007,54,67,2125,1,DEPU2,1,DEPU2,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:42,
218535546010661,122560344010661,218415660010661,218415656010661,218415609010661,2007,54,67,2125,1,DICHA2,1,DICHA2,1.0,1.0,0.0,0.0,0,0,0,,,2009-10-30 10:22:42,
218535548010661,122560344010661,218415660010661,218415656010661,218415610010661,2007,54,67,2125,1,DICHA2,2,DICHA2,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:42,
218535549010661,122560344010661,218415660010661,218415656010661,218415611010661,2007,54,67,2125,1,DICL,1,DICL,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:42,
218535553010661,122560344010661,218415660010661,218415656010661,218415615010661,2007,54,67,2125,1,HYPU,1,HYPU,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:42,
218535554010661,122560344010661,218415660010661,218415656010661,218415616010661,2007,54,67,2125,1,ILMO,1,ILMO,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:42,
218535555010661,122560344010661,218415660010661,218415656010661,218415617010661,2007,54,67,2125,1,ILOP,1,ILOP,1.0,1.0,0.0,0.0,1,0,1,,,2009-10-30 10:22:42,
218535559010661,122560344010661,218415660010661,218415656010661,218415618010661,2007,54,67,2125,1,KALA,1,KALA,2.0,2.0,0.0,0.0,0,1,0,,,2009-10-30 10:22:42,
218535561010661,122560344010661,218415660010661,218415656010661,218415619010661,2007,54,67,2125,1,LITU,1,LITU,0.01,0.01,0.0,0.0,1,1,1,,,2009-10-30 10:22:42,
218535563010661,122560344010661,218415660010661,218415656010661,218415620010661,2007,54,67,2125,1,MAAC,1,MAAC,3.0,0.01,3.0,1.0,0,0,0,,,2009-10-30 10:22:42,
218535564010661,122560344010661,218415660010661,218415656010661,218415621010661,2007,54,67,2125,1,MAFR,1,MAFR,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:42,
236181015010661,145007489010661,236066177010661,236066175010661,236066101010661,2009,54,25,2197,3,FRAGA,1,FRAGA,0.01,0.01,0.0,0.0,1,1,0,,,2010-11-05 10:21:17,
236181019010661,145007489010661,236066177010661,236066175010661,236066103010661,2009,54,25,2197,3,GAAP2,1,GAAP2,0.01,0.01,0.0,0.0,0,0,0,,,2010-11-05 10:21:17,
236181022010661,145007489010661,236066177010661,236066175010661,236066104010661,2009,54,25,2197,3,GACI2,1,GACI2,0.01,0.01,0.0,0.0,0,0,1,,,2010-11-05 10:21:17,
236181028010661,145007489010661,236066177010661,236066175010661,236066110010661,2009,54,25,2197,3,HYDE,1,HYDE,3.0,3.0,0.0,0.0,0,0,0,,,2010-11-05 10:21:17,
236181033010661,145007489010661,236066177010661,236066175010661,236066113010661,2009,54,25,2197,3,LAPU2,1,LAPU2,0.01,0.01,0.0,0.0,0,1,0,,,2010-11-05 10:21:17,
236181037010661,145007489010661,236066177010661,236066175010661,236066115010661,2009,54,25,2197,3,LOMO2,1,LOMO2,4.0,1.0,4.0,0.0,0,1,0,,,2010-11-05 10:21:17,
236181041010661,145007489010661,236066177010661,236066175010661,236066117010661,2009,54,25,2197,3,LYDI3,1,LYDI3,1.0,1.0,0.0,0.0,0,0,0,,,2010-11-05 10:21:17,
236181042010661,145007489010661,236066177010661,236066175010661,236066118010661,2009,54,25,2197,3,LYDI3,2,LYDI3,1.0,1.0,0.0,0.0,0,0,0,,,2010-11-05 10:21:17,
236181048010661,145007489010661,236066177010661,236066175010661,236066122010661,2009,54,25,2197,3,NYSY,1,NYSY,0.01,0.01,0.0,0.0,0,1,0,,,2010-11-05 10:21:17,
236181051010661,145007489010661,236066177010661,236066175010661,236066123010661,2009,54,25,2197,3,OSCL,1,OSCL,0.01,0.01,0.0,0.0,0,0,0,,,2010-11-05 10:21:17,
236181057010661,145007489010661,236066177010661,236066175010661,236066128010661,2009,54,25,2197,3,PHAM4,1,PHAM4,0.01,0.01,0.0,0.0,0,0,0,,,2010-11-05 10:21:17,
236181059010661,145007489010661,236066177010661,236066175010661,236066129010661,2009,54,25,2197,3,PLANT,1,PLANT,0.01,0.01,0.0,0.0,0,0,0,,,2010-11-05 10:21:17,
236181060010661,145007489010661,236066177010661,236066175010661,236066130010661,2009,54,25,2197,3,PLLA,1,PLLA,0.01,0.01,0.0,0.0,0,0,1,,,2010-11-05 10:21:17,
236181063010661,145007489010661,236066177010661,236066175010661,236066131010661,2009,54,25,2197,3,POAC4,1,POAC4,0.01,0.01,0.0,0.0,0,1,0,,,2010-11-05 10:21:17,
236181066010661,145007489010661,236066177010661,236066175010661,236066133010661,2009,54,25,2197,3,POCA49,1,POCE4,2.0,2.0,0.0,0.0,0,0,0,,,2010-11-05 10:21:17,
236181074010661,145007489010661,236066177010661,236066175010661,236066137010661,2009,54,25,2197,3,PRSE2,1,PRSE2,15.0,0.01,0.0,15.0,1,0,0,,,2010-11-05 10:21:17,
236181079010661,145007489010661,236066177010661,236066175010661,236066139010661,2009,54,25,2197,3,QUCO2,1,QUCO2,5.0,0.0,0.0,5.0,0,0,0,,,2010-11-05 10:21:17,
236181083010661,145007489010661,236066177010661,236066175010661,236066140010661,2009,54,25,2197,3,QURU,1,QURU,0.01,0.01,0.0,0.0,0,0,0,,,2010-11-05 10:21:17,
236181087010661,145007489010661,236066177010661,236066175010661,236066142010661,2009,54,25,2197,3,ROMU,1,ROMU,0.01,0.01,0.0,0.0,0,1,0,,,2010-11-05 10:21:17,
236181090010661,145007489010661,236066177010661,236066175010661,236066143010661,2009,54,25,2197,3,ROPS,1,ROPS,20.0,0.01,0.01,20.0,0,0,0,,,2010-11-05 10:21:17,
236181091010661,145007489010661,236066177010661,236066175010661,236066144010661,2009,54,25,2197,3,RUAL,1,RUAL,7.0,7.0,2.0,0.0,0,0,0,,,2010-11-05 10:21:17,
236181093010661,145007489010661,236066177010661,236066175010661,236066145010661,2009,54,25,2197,3,RUBUS,1,RUBUS,1.0,1.0,0.0,0.0,0,1,0,,,2010-11-05 10:21:17,
236181095010661,145007489010661,236066177010661,236066175010661,236066146010661,2009,54,25,2197,3,RUHI,1,RUHI,2.0,2.0,0.0,0.0,0,0,0,,,2010-11-05 10:21:17,
236181098010661,145007489010661,236066177010661,236066175010661,236066147010661,2009,54,25,2197,3,SACA13,1,SACA13,0.01,0.01,0.0,0.0,1,0,0,,,2010-11-05 10:21:17,
236181101010661,145007489010661,236066177010661,236066175010661,236066148010661,2009,54,25,2197,3,SACA15,1,SACA15,1.0,1.0,0.0,0.0,0,0,1,,,2010-11-05 10:21:17,
218535567010661,122560344010661,218415660010661,218415656010661,218415623010661,2007,54,67,2125,1,MIRE,1,MIRE,1.0,1.0,0.0,0.0,0,1,0,,,2009-10-30 10:22:42,
218535569010661,122560344010661,218415660010661,218415656010661,218415624010661,2007,54,67,2125,1,NYSY,1,NYSY,0.01,0.01,0.0,0.0,0,0,1,,,2009-10-30 10:22:42,
218534777010661,122560220010661,218417279010661,218417276010661,218417257010661,2007,54,25,677,2,TRER3,1,TRER3,0.01,0.01,0.0,0.0,1,0,0,,,2009-10-30 10:22:40,
218534779010661,122560220010661,218417279010661,218417276010661,218417258010661,2007,54,25,677,2,TUFA,1,TUFA,1.0,1.0,0.0,0.0,0,0,0,,,2009-10-30 10:22:40,
218534781010661,122560220010661,218417279010661,218417276010661,218417259010661,2007,54,25,677,2,VIBL,1,VIBL,0.01,0.01,0.0,0.0,1,0,0,,,2009-10-30 10:22:40,
218534785010661,122560220010661,218417279010661,218417276010661,218417260010661,2007,54,25,677,2,VIHA2,1,VIHA2,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:40,
218534788010661,122560220010661,218417279010661,218417276010661,218417261010661,2007,54,25,677,2,VILA11,1,VILA11,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:40,
218534790010661,122560220010661,218417279010661,218417276010661,218417262010661,2007,54,25,677,2,VIRO2,1,VIRO2,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:40,
218534664010661,122560220010661,218417279010661,218417277010661,218417192010661,2007,54,25,677,3,2FD,3,2FD,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:40,
218534668010661,122560220010661,218417279010661,218417277010661,218417194010661,2007,54,25,677,3,ACPE,1,ACPE,5.0,1.0,5.0,0.0,1,0,1,,,2009-10-30 10:22:40,
218534672010661,122560220010661,218417279010661,218417277010661,218417195010661,2007,54,25,677,3,ACRU,1,ACRU,20.0,0.01,0.0,20.0,0,1,0,,,2009-10-30 10:22:40,
218534676010661,122560220010661,218417279010661,218417277010661,218417196010661,2007,54,25,677,3,ACSA3,1,ACSA3,1.0,0.01,1.0,0.0,1,0,0,,,2009-10-30 10:22:40,
218534691010661,122560220010661,218417279010661,218417277010661,218417206010661,2007,54,25,677,3,BEAL2,1,BEAL2,5.0,0.01,5.0,0.0,0,0,0,,,2009-10-30 10:22:40,
218534694010661,122560220010661,218417279010661,218417277010661,218417208010661,2007,54,25,677,3,BRER2,1,BRER2,0.01,0.01,0.0,0.0,0,0,0,,,2009-10-30 10:22:40,
