CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,SUBP,TRANSECT,SEGMNT,MEASYEAR,CONDID,SLOPE_BEGNDIST,SLOPE_ENDDIST,SLOPE,HORIZ_LENGTH,HORIZ_BEGNDIST,HORIZ_ENDDIST,CREATED_DATE,MODIFIED_DATE,SEGMNT_STATUS_CD,SEGMNT_NONSAMPLE_REASN_CD,TRANSECT_LENGTH
468154838489998,306335981489998,2016,54,35,1408,2,360,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,24.0
468154840489998,306335981489998,2016,54,35,1408,3,135,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,24.0
468154841489998,306335981489998,2016,54,35,1408,3,315,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,24.0
468154842489998,306335981489998,2016,54,35,1408,4,45,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,24.0
468154843489998,306335981489998,2016,54,35,1408,4,225,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,24.0
468142330489998,306336087489998,2016,54,39,2374,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,
468142331489998,306336087489998,2016,54,39,2374,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,
468142332489998,306336087489998,2016,54,39,2374,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,
468142333489998,306336087489998,2016,54,39,2374,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,
468142334489998,306336087489998,2016,54,39,2374,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,
468142335489998,306336087489998,2016,54,39,2374,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,
468142336489998,306336087489998,2016,54,39,2374,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,
468142337489998,306336087489998,2016,54,39,2374,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,
468142464489998,306336090489998,2016,54,39,2412,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:52,1,,
468142465489998,306336090489998,2016,54,39,2412,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:52,1,,
468142466489998,306336090489998,2016,54,39,2412,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:52,1,,
468142467489998,306336090489998,2016,54,39,2412,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:52,1,,
468142468489998,306336090489998,2016,54,39,2412,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:52,1,,
468142469489998,306336090489998,2016,54,39,2412,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:52,1,,
468142470489998,306336090489998,2016,54,39,2412,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:52,1,,
468142471489998,306336090489998,2016,54,39,2412,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:52,1,,
468154981489998,306336079489998,2016,54,45,227,1,90,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,24.0
468154982489998,306336079489998,2016,54,45,227,1,270,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,24.0
468154984489998,306336079489998,2016,54,45,227,2,180,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,24.0
468154983489998,306336079489998,2016,54,45,227,2,360,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,24.0
468154985489998,306336079489998,2016,54,45,227,3,135,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,24.0
468154986489998,306336079489998,2016,54,45,227,3,315,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,24.0
468154987489998,306336079489998,2016,54,45,227,4,45,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,24.0
468154988489998,306336079489998,2016,54,45,227,4,225,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,24.0
468142214489998,306336083489998,2016,54,47,1853,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468142215489998,306336083489998,2016,54,47,1853,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468142216489998,306336083489998,2016,54,47,1853,2,180,1,,2,0.0,22.0,,22.0,0.0,22.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468142217489998,306336083489998,2016,54,47,1853,2,180,2,,1,22.0,24.0,,2.0,22.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468142218489998,306336083489998,2016,54,47,1853,2,360,1,,2,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468142219489998,306336083489998,2016,54,47,1853,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468142220489998,306336083489998,2016,54,47,1853,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468142221489998,306336083489998,2016,54,47,1853,4,45,1,,2,0.0,9.0,,9.0,0.0,9.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468142222489998,306336083489998,2016,54,47,1853,4,45,2,,1,9.0,24.0,,15.0,9.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468142223489998,306336083489998,2016,54,47,1853,4,225,1,,2,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468142798489998,306336099489998,2016,54,51,1731,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,
468142799489998,306336099489998,2016,54,51,1731,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,
468142800489998,306336099489998,2016,54,51,1731,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,
468142801489998,306336099489998,2016,54,51,1731,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,
468142802489998,306336099489998,2016,54,51,1731,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,
468142803489998,306336099489998,2016,54,51,1731,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,
468142804489998,306336099489998,2016,54,51,1731,4,45,1,,2,0.0,8.0,,8.0,0.0,8.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,
468142805489998,306336099489998,2016,54,51,1731,4,45,2,,1,8.0,24.0,,16.0,8.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,
468142806489998,306336099489998,2016,54,51,1731,4,225,1,,2,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,
468147689489998,306336226489998,2016,54,63,559,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,
468147690489998,306336226489998,2016,54,63,559,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,
468147691489998,306336226489998,2016,54,63,559,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,
468147692489998,306336226489998,2016,54,63,559,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,
468147693489998,306336226489998,2016,54,63,559,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,
468147694489998,306336226489998,2016,54,63,559,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,
468147695489998,306336226489998,2016,54,63,559,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,
468147696489998,306336226489998,2016,54,63,559,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,
468139372489998,306336023489998,2016,54,63,1793,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468139373489998,306336023489998,2016,54,63,1793,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468139374489998,306336023489998,2016,54,63,1793,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468139375489998,306336023489998,2016,54,63,1793,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468139376489998,306336023489998,2016,54,63,1793,3,135,1,,2,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468139377489998,306336023489998,2016,54,63,1793,3,315,1,,2,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468139378489998,306336023489998,2016,54,63,1793,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468139379489998,306336023489998,2016,54,63,1793,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468136631489998,306335956489998,2016,54,65,1431,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468136632489998,306335956489998,2016,54,65,1431,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468136633489998,306335956489998,2016,54,65,1431,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468136634489998,306335956489998,2016,54,65,1431,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468136635489998,306335956489998,2016,54,65,1431,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468136636489998,306335956489998,2016,54,65,1431,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468136637489998,306335956489998,2016,54,65,1431,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468136638489998,306335956489998,2016,54,65,1431,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468155276489998,306336235489998,2016,54,67,1680,1,90,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,24.0
468155279489998,306336235489998,2016,54,67,1680,1,270,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,24.0
468155283489998,306336235489998,2016,54,67,1680,2,180,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,24.0
468155281489998,306336235489998,2016,54,67,1680,2,360,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,24.0
468155285489998,306336235489998,2016,54,67,1680,3,135,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,24.0
468155287489998,306336235489998,2016,54,67,1680,3,315,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,24.0
468155289489998,306336235489998,2016,54,67,1680,4,45,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,24.0
468155291489998,306336235489998,2016,54,67,1680,4,225,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,24.0
468144368489998,306336142489998,2016,54,73,1771,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,
468144369489998,306336142489998,2016,54,73,1771,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,
468144370489998,306336142489998,2016,54,73,1771,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,
468144371489998,306336142489998,2016,54,73,1771,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,
468144372489998,306336142489998,2016,54,73,1771,3,135,1,,2,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,
468144373489998,306336142489998,2016,54,73,1771,3,315,1,,2,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,
468144374489998,306336142489998,2016,54,73,1771,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,
468144375489998,306336142489998,2016,54,73,1771,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,
468154868489998,306335994489998,2016,54,75,1654,1,90,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:52,1,,24.0
468154869489998,306335994489998,2016,54,75,1654,1,270,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:52,1,,24.0
468154871489998,306335994489998,2016,54,75,1654,2,180,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:52,1,,24.0
468154870489998,306335994489998,2016,54,75,1654,2,360,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:52,1,,24.0
468154872489998,306335994489998,2016,54,75,1654,3,135,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:52,1,,24.0
468154873489998,306335994489998,2016,54,75,1654,3,315,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:52,1,,24.0
468154874489998,306335994489998,2016,54,75,1654,4,45,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:52,1,,24.0
468154875489998,306335994489998,2016,54,75,1654,4,225,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:52,1,,24.0
468657075489998,306336017489998,2016,54,75,3599,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-02 14:31:20,2026-06-25 13:32:51,1,,
468657076489998,306336017489998,2016,54,75,3599,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-02 14:31:20,2026-06-25 13:32:51,1,,
468657077489998,306336017489998,2016,54,75,3599,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-02 14:31:20,2026-06-25 13:32:51,1,,
468657078489998,306336017489998,2016,54,75,3599,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-02 14:31:20,2026-06-25 13:32:51,1,,
468657079489998,306336017489998,2016,54,75,3599,3,135,1,,1,0.0,21.5,,21.5,0.0,21.5,2017-05-02 14:31:20,2026-06-25 13:32:51,1,,
468657080489998,306336017489998,2016,54,75,3599,3,135,2,,2,21.5,24.0,,2.5,21.5,24.0,2017-05-02 14:31:20,2026-06-25 13:32:51,1,,
468657081489998,306336017489998,2016,54,75,3599,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-02 14:31:20,2026-06-25 13:32:51,1,,
468657082489998,306336017489998,2016,54,75,3599,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-02 14:31:20,2026-06-25 13:32:51,1,,
468657083489998,306336017489998,2016,54,75,3599,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-02 14:31:20,2026-06-25 13:32:51,1,,
468155153489998,306336223489998,2016,54,77,1033,1,90,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:52,1,,24.0
468155155489998,306336223489998,2016,54,77,1033,1,270,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:52,1,,24.0
468155158489998,306336223489998,2016,54,77,1033,2,180,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:52,1,,24.0
468155156489998,306336223489998,2016,54,77,1033,2,360,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:52,1,,24.0
468155160489998,306336223489998,2016,54,77,1033,3,135,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:52,1,,24.0
468155162489998,306336223489998,2016,54,77,1033,3,315,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:52,1,,24.0
468155163489998,306336223489998,2016,54,77,1033,4,45,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:52,1,,24.0
468155165489998,306336223489998,2016,54,77,1033,4,225,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:52,1,,24.0
468136824489998,306335959489998,2016,54,77,1835,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468136825489998,306335959489998,2016,54,77,1835,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468136826489998,306335959489998,2016,54,77,1835,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468136827489998,306335959489998,2016,54,77,1835,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468136828489998,306335959489998,2016,54,77,1835,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468136829489998,306335959489998,2016,54,77,1835,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468136830489998,306335959489998,2016,54,77,1835,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468136831489998,306335959489998,2016,54,77,1835,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468147805489998,306336227489998,2016,54,77,2255,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,
468147806489998,306336227489998,2016,54,77,2255,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,
468147807489998,306336227489998,2016,54,77,2255,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,
468147808489998,306336227489998,2016,54,77,2255,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,
468147809489998,306336227489998,2016,54,77,2255,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,
468147810489998,306336227489998,2016,54,77,2255,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,
468147811489998,306336227489998,2016,54,77,2255,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,
468147812489998,306336227489998,2016,54,77,2255,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:49,2026-06-25 13:32:51,1,,
468154900489998,306336031489998,2016,54,77,3237,1,90,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:52,1,,24.0
468154901489998,306336031489998,2016,54,77,3237,1,270,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:52,1,,24.0
468154903489998,306336031489998,2016,54,77,3237,2,180,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:52,1,,24.0
468154902489998,306336031489998,2016,54,77,3237,2,360,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:52,1,,24.0
468154904489998,306336031489998,2016,54,77,3237,3,135,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:52,1,,24.0
468154905489998,306336031489998,2016,54,77,3237,3,315,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:52,1,,24.0
468154906489998,306336031489998,2016,54,77,3237,4,45,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:52,1,,24.0
468154907489998,306336031489998,2016,54,77,3237,4,225,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:52,1,,24.0
468154959489998,306336070489998,2016,54,79,1530,1,90,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,24.0
468154960489998,306336070489998,2016,54,79,1530,1,270,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,24.0
468154962489998,306336070489998,2016,54,79,1530,2,180,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,24.0
468154961489998,306336070489998,2016,54,79,1530,2,360,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,24.0
468154963489998,306336070489998,2016,54,79,1530,3,135,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,24.0
468154964489998,306336070489998,2016,54,79,1530,3,315,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,24.0
468154965489998,306336070489998,2016,54,79,1530,4,45,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,24.0
468154966489998,306336070489998,2016,54,79,1530,4,225,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,24.0
468136359489998,306335952489998,2016,54,81,1604,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468136360489998,306335952489998,2016,54,81,1604,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468136361489998,306335952489998,2016,54,81,1604,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468136362489998,306335952489998,2016,54,81,1604,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468136363489998,306335952489998,2016,54,81,1604,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468136364489998,306335952489998,2016,54,81,1604,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468136365489998,306335952489998,2016,54,81,1604,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468136366489998,306335952489998,2016,54,81,1604,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468138929489998,306336016489998,2016,54,83,237,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468138930489998,306336016489998,2016,54,83,237,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468138931489998,306336016489998,2016,54,83,237,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468138932489998,306336016489998,2016,54,83,237,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468138933489998,306336016489998,2016,54,83,237,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468138934489998,306336016489998,2016,54,83,237,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468138935489998,306336016489998,2016,54,83,237,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468138936489998,306336016489998,2016,54,83,237,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,
468154922489998,306336041489998,2016,54,83,765,1,90,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,24.0
468154923489998,306336041489998,2016,54,83,765,1,270,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,24.0
468154925489998,306336041489998,2016,54,83,765,2,180,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,24.0
468154924489998,306336041489998,2016,54,83,765,2,360,1,2016,1,0.0,24.0,,24.0,0.0,24.0,2017-05-01 11:20:48,2026-06-25 13:32:51,1,,24.0
